Sentiment,SentimentText
0,@GLAMvoy Yes I think so unless it changed.  I sent u a happy mothers day text but u never responded back
0,@emaxio still @ the courthouse!     Happy to have a job... sad its this one!
0,@tearose21 Wish I could be there to enjoy a girls day!!!
0,And it's gone.
0,Im here at work super bored
0,to cold for the beach  sucky.
0,@Berumen4 No.  Just sitting around sculpting tiny koi.
0,O.k i feel like i need to cry now  i can't believe that in less than 2 years ill be walking across the stage to get a High School diploma!
0,@Jonasbrothers Just saw the webc. awesome! i loved all the songs! im sad cuz i couldnt be there  had 2 wake up early and it started at 1am
0,So now we'll pay more in sales tax...great.  Even worse Mom and Pop businesses have to double what they pay in business licenses.
0,is stressin h-core. and is supposed to be cleaning her room. and feels like crap.
0,back from lunch and it's pouring rain! ugh  ohh well at least it gets me into a Death Cab For Cutie mood!
0,@Mad_Gab  We should bask in misery together
0,i feel super sick
0,http://wave.google.com/ &lt;3 Google ... wish they'd spend a bit more time adding bits to Chrome though
0,my head is bruised really bad :|
0,I hate it when I am in pain
0,I'm trying to find a pic for twitter but all that  ihave are too big or can't upload. So I shall remain faceless  lol
0,@crystaaale wtf kinda best friend am I? I *still* haven't met the hubby. That depresses me
0,Room is so empty
0,@lilmo4ever I'm So Mad I Wont Be There!!!!!!!!! UGHHH!!!
0,"Man, my sinuses r really buggin me this morning"
0,"Had an interesting evening amongst homeless people in Venice Beach last night, wishing I had my camera with me........ and model releases"
0,This is California it has to be sunny... But its not ::::: makes me kinda sad
0,oasis or ribena? toughest decision everrr
0,"When i say &quot;we close at 6&quot;, it does not mean &quot;come in at 6&quot;. Ffs people. Also RIP Polly"
0,@amychiu fuck was that the blink/weezer one? I totally forgot.
0,@sonicsalamander Sorry 'bout the migraine.  Did I mention I really liked your Cissbury (sp?) pic last week?
0,@msdivineknight wish i could  want to stay and play with u guys and enjoy a block party for once
0,"@yelyahwilliams alright. i REALLY wish you guys could've done a show in tennessee  because now, i can't go to one of your shows :'("
0,@jovenatheart you never follow me I sad  LOL
0,Shoot. Only 12 miles
0,@siiyu she could have been a lost dog  poor girl
0,@MrSucre lmao i sure did!!! no luck though
0,The girl across the hall says her cat got out when the landlord was showing her apt.  so heartbreaking
0,"Feeling bad for my little sister. Put a lot of money into her Saab, took full coverage off it last week, and totalled it yesterday"
0,trying to spending time away from the reality....broke my heart again
0,Oh no! Poor bears  i just had a nightmare i wrestled a huge snake and won
0,"i want my ben and jerrys now lol, TWEET PEOPLE im bored"
0,not feelin 2day
0,"Going to an engagement party tommorrow night - it should be mine, but its NOT!  Stepping off the soapbox."
0,@SeviDesigns It'll be delivered next Friday.  That is a looonnnng way away with 5 people! Guess I'll do laundry next week at mil's.
0,"@audreyallure - I'm really thinking about staying till tomorrow .. I have to be back in Philly 2nite, but I wanna stay so bad."
0,feeling rather peckish...no dinner for at least 2 hours  wah
0,On my way to lake geneva and I miss my laura
0,"@CCNKAddict I know... it just falls right at 1pm my time, like right in the middle of the day"
0,@wimnms well i miss her i think she would really like it  re:trina
0,@ChrisEfs i tryed that the other day but they werent giving up what they were using!
0,Nothing like waking up slow in the morning. Docs appt today.
0,It went really well! But the vid didnt work.  im sad
0,missed my friggin hair appt!!!
0,"@Quinztar Oh no, but that means that you won't be able to get pwned by my shottie this weekend"
0,"hillsong tom. night, and dad's birthday! i wish i could see him on his bday though."
0,@meiko911   didn't have time this morning to go all the way across town to take a pic (SO SAD)
0,@marisatangorra it because your handwriting isnt on any of them. and everyone is making fun of me because im sitting by myseld in the lrc
0,. @wickedblueglow he's in bed sick. Heavy fever. Went to dr's. Part of the reason i'm watching Aladdin 2 now and still haven't been fed
0,@tojoha1 sucks that i had to delete it
0,I hate taking lily to the doc to get shots. It makes me super sad
0,@gealbhan_beag     I hate cat pee.
0,@reverieBR That sucks. I hope you find a new job soon
0,"WOW, got killed on first wave of Horde on Gears. FAIL"
0,"just got back from NOM NOM's at our favourite restaurant here in Haarlem. I'm sad, I will miss eating there, the food is INCREDIBLE"
0,I worked at a car plant once..nobody believes me though. I repect all the hard workin folks in the world.
0,i have runny nose... i can't breathe.. terrible feeling...
0,"@rakka oh no, you're gonna have to break up w/your ups guy when you move"
0,"Its sooooooooo not funny when I have to move from computer to computer to render and draw. Come on, Revit! AutoCAD was never this bad."
0,My peeps is coming from chi*twn today for the weekend to hang w me and i dont have any time  always workin!
0,Bored and lonely at work
0,The stratus is going bye bye today  i loved that car in high school #fb
0,LA unified summer schools drastically cut due to CA budget  cuts. Very sad
0,@eoghancasey oh no!!    i wish i could lay out in the sun!!  i have no garden...LOL
0,@Orion_Girl OOC sorry we keep missing each other...
0,"@GabrieleDurning  sadly we were too late for TraceyCakes, but we got them elsewhere- not the same but still yummy. Tea w wee on wknd!"
0,"So from this moment foward, imma have to spend my money wisely. No dress and shoe shopping every week. No more pigging out @ my fav rest."
0,@KING617 I REEEALLY wish I could be there  haven't been n a while.what's goin on down there lately?
0,"hates everything about seafood..esp smell! just so happened to serve lobster in the chow hall... noooowww, I gotta headache.. ugh! smh..."
0,@tanyaahedo - I know! It was drizzling all the way to work!  Hope it warms up this weekend....
0,@danger_skies miss you too :'( it is!i never want to come home.....seriously
0,"OK, home made pizza tonight, but horrors, I've run out of anchovies"
0,@Pretty23rd I wasn't feeling it
0,@kheiny so the beneath show got cancelled BUMMER! i guess i wont see you til cornerstone  who are you goign with?
0,is off to get the boy and then to his doc. Persistent coughs are not good.  http://plurk.com/p/x285t
0,"this evening,picking up n'pop and go for dinner at Ta Lum Tum Tum (som-tum),Major Avenue..decided to go home(not clubing tonite).."
0,@spencerkeasey yeah doesn't that suck!  I am working with a Nano here so i had to take 75% of my music off!  so sad
0,My first car is offically gone.  good bye my turquoise topaz. You will be missed greatly.
0,@LimeIce On the way home dood.. Dont think the crappy vodafone gprs can handle yaymen.com
0,"@redsoxgirl28 been there, sadly.  this isn't your first rodeo, my dear, I suspect you've learned your lesson?"
0,Bushidokan class got canceled.   I'll just have to sign up for karate someplace else!!
0,@KoFiBaBy wats gooood !! miss yall already
0,this day cant go by any slower
0,"about to head to Starbucks. was gonna take the bus to Paradise and Starbucks, but missed it by 2 minutes."
0,@smartie999 That's me on a good day
0,"@xombie yeah, NO. I already called to ask."
0,@myersandchang it's not.
0,Hi ho its off to work i go again
0,@DavidArchie I listening Your album on youtube. So awesome. But i can't buy it
0,My poor poor mouth
0,"going to work at one sucks, I miss happy hour at sonic"
0,@JazzyLadee1908  I try pretty hard to engage everyone I follow! Some of them lack interesting shit to say so they end up unfollowed
0,@jewelinthesky was able to create an iTunes acct but can no longer redeem the Kris Allen album. note said it got canceled
0,"Really mad at myself for forgetting about the May 24 deadline for the 40,000 mile award trips to South America on @UnitedAirlines"
0,wat a stressful week i jus hope everything falls into place 4me
0,@sallyorourke What do you mean by your portfolio is sad?  No luck here.  I've applied about 30 places so far.
0,"piecing a photo quilt for Boeing employees to be hung in Huntington Beach. Sadly, many people in the quilt pics are now laid off."
0,@flashlight Hah! Just wait till you turn 40
0,saying goodbye to @jesshowe for a year  she's been awesome in helping me fit into the team at Veritas!
0,@cheesetal i miss coffee
0,@bowwow614 Hey! Is it going to be viewable in the UK this time?  It broke my heart when I couldn't play the last one  haha.
0,"@ESPNCommunityEd Don't forget Nash, how disappointing as a Suns fan"
0,i feel some type of way cause im not talkin to anyone...
0,I think I'm gonna try to go vegetarian again....and no soda and majorly cutback on beer...too many carbs....but its so yummyyy
0,@Champion1510 yeah... and neither of them are in huntsville   i would so quit both of my jobs here for one job there.
0,@YSLaurenT me too
0,"@theemptynest  I've had that before...sometimes, they turn into other things; felt is very forgiving. Remould? Cut up and re-form?"
0,@eeks_ I wish you were here NOWWW!!! grrrrrrr
0,hi guys just doing da usael notmuch really! &lt;3 sad me
0,"@julnas But then you might end up like that poor bus driver...  And, this is kinda weird, but I wish I was there today! :o"
0,@xbooernsx I am so jealous. I want a free hamburger
0,@sunflower_seeds dude don't say that
0,needs more followers
0,Grr...Fatboy Slim is out of the EDC Lineup.
0,i have a empty house and no ine to share it with
0,"@reactiveretro yeah i agree, he was the best! aww why did he leeaave??"
0,@Ohmahlanta Esther does not want to deal!
0,In checkout line...kate &amp; jon splashed all over us weekly. sad
0,@lilvanillafrop that's not funny
0,"I need some motivation in my life, oh and some love would be nice too"
0,bye bye South Beach....u never let me down
0,r @njsharkman  that squeeze bacon looks like poop
0,Well that's the last of the Fabs gone
0,*eekkk* back to work
0,I want to hang out and play!  But I can't.  Fiddle Faddle on my workload!
0,"Gosh I miss singer's theater.  I miss learning music, doing acting exercises, n I ESPECIALLY miss being onstage."
0,@SoulAfrodisiac I feel you on that one....I moved recently and now the nearest @wholefoods is an hour away
0,It's gonna suck being the only sober one tonight
0,@theNetImp yeah... it's gonna be a long while for me.
0,HR says ca is taking more tax out of my checks.
0,Feeling bad for @taylorshockley profile pic
0,"@itstrizunigs actually, the web works fine. tweetdeck seems to be the culprit  sadness! it's done this at two diff. locations"
0,"hate working when its sunny,boohoo"
0,@shakes1327 Sadly no robot songs in my library.
0,"No running for the past couple of days due to bad knee   Still, Guitar Hero Metallica arrived and has kept me amused...Time to ROCK!!!"
0,@charlieskies  that is actually a better name than fluffballthegodzilla (my youtube username).  ive been beaten
